Date,PRECP,TMAX,TMIN,TMEAN,DISCH (CUM),SEDM
27-Dec-90,6.93,-5,-17.77,-11.385,1939.703,20100
28-Dec-90,7.04,1.08,-7.75,-3.335,1911.386,23500
29-Dec-90,41.04,3.33,-8.56,-2.615,2293.663,24000
30-Dec-90,2.84,-9.63,-20.88,-15.255,3228.119,39000
31-Dec-90,0,-9.16,-21.37,-15.265,3398.02,34500
1-Jan-91,0,-0.28,-19.13,-9.705,3171.485,33900
2-Jan-91,0.01,-2.9,-14.66,-8.78,3086.535,40100
3-Jan-91,0,-8.63,-19.88,-14.255,3001.584,44200
4-Jan-91,3.67,-7.27,-16.6,-11.935,2860,44500
5-Jan-91,5.37,0.26,-9.77,-4.755,2746.733,40900
6-Jan-91,0.56,-5.66,-11.44,-8.55,2732.574,44100
7-Jan-91,0.02,-2.25,-16.77,-9.51,2718.416,46000
8-Jan-91,0.28,-0.2,-11.3,-5.75,2661.782,42900
9-Jan-91,0.6,-2.16,-8.81,-5.485,2605.149,44900
10-Jan-91,7.02,-0.63,-8.87,-4.75,2548.515,45000
11-Jan-91,2.45,-0.02,-6.67,-3.345,2576.832,40600
12-Jan-91,0.06,-0.79,-11.24,-6.015,2605.149,44700
13-Jan-91,0.03,0.2,-12.61,-6.205,2605.149,44600
14-Jan-91,0.37,0.94,-1.63,-0.345,2661.782,38700
15-Jan-91,4.3,0.4,-1.17,-0.385,2718.416,34600
16-Jan-91,0.44,0.89,-3.1,-1.105,2831.683,36200
17-Jan-91,0.07,1.79,-6.1,-2.155,3058.218,34000
18-Jan-91,0.03,3.22,-5.97,-1.375,3029.901,34300
19-Jan-91,0.09,6.1,-1.92,2.09,2973.267,34300
20-Jan-91,0.23,1.15,-9.98,-4.415,2732.574,32100
21-Jan-91,0.15,-6.23,-14.63,-10.43,2831.683,34000
22-Jan-91,0.21,1.34,-16.82,-7.74,2973.267,36400
23-Jan-91,0.03,3.91,-6.32,-1.205,2766.554,34400
24-Jan-91,0.23,-3.01,-10.83,-6.92,2811.861,35600
25-Jan-91,3.81,-4.88,-11.31,-8.095,2860,36800
26-Jan-91,0.08,-0.66,-12.19,-6.425,2789.208,36600
27-Jan-91,0.09,2.73,-9.54,-3.405,2772.218,37100
28-Jan-91,0.33,6.01,-9.26,-1.625,2783.545,37900
29-Jan-91,4.88,-3.09,-11.35,-7.22,2675.941,37100
30-Jan-91,0,-3.12,-14.63,-8.875,2695.762,38100
31-Jan-91,0,2.08,-11.45,-4.685,2860,41000
1-Feb-91,0.03,9.38,-5.28,2.05,2675.941,39200
2-Feb-91,0,11.11,-1.81,4.65,2449.406,36500
3-Feb-91,0,12.3,-1.64,5.33,2466.396,37600
4-Feb-91,0.31,16.53,1.63,9.08,2641.96,40900
5-Feb-91,0.38,9.73,2.5,6.115,2888.317,45500
6-Feb-91,0.36,10.65,0.41,5.53,3058.218,49300
7-Feb-91,0.04,10.58,-0.97,4.805,3284.753,52300
8-Feb-91,0,9.95,-2.1,3.925,3454.654,47200
9-Feb-91,0.05,13.86,-2.54,5.66,3426.337,46400
10-Feb-91,0.01,7.64,-3.37,2.135,3256.436,43000
11-Feb-91,0.04,6.94,-3.8,1.57,3256.436,40900
12-Feb-91,0.04,9.41,-4.57,2.42,3284.753,32800
13-Feb-91,9.7,9.96,0.36,5.16,3284.753,28200
14-Feb-91,0.03,1.22,-8.95,-3.865,3199.802,24600
15-Feb-91,0.03,-6.56,-12.09,-9.325,3171.485,22000
16-Feb-91,0.04,3.77,-12.52,-4.375,3029.901,19000
17-Feb-91,1.81,3.48,0.8,2.14,2944.951,16500
18-Feb-91,2.19,20.83,0.83,10.83,3001.584,15600
19-Feb-91,0.04,6.63,-4.09,1.27,2973.267,22100
20-Feb-91,0,12.35,-4.42,3.965,3058.218,41100
21-Feb-91,0,18.15,-0.49,8.83,3001.584,39700
22-Feb-91,0,7.32,-3.95,1.685,3029.901,32900
23-Feb-91,0.03,7.93,-5.06,1.435,3143.168,28800
24-Feb-91,0.1,2.04,-2.93,-0.445,2973.267,23000
25-Feb-91,0,2.1,-5.24,-1.57,2888.317,18800
26-Feb-91,0.01,2.79,-4.66,-0.935,2944.951,17600
27-Feb-91,0,9.53,-4.45,2.54,2916.634,15800
28-Feb-91,0.44,16.95,-1.34,7.805,2809.03,13800
1-Mar-91,8.31,11.63,7.99,9.81,2755.228,19000
2-Mar-91,1.08,10.87,-2.2,4.335,2641.96,27700
3-Mar-91,0,5.54,-4.54,0.5,3001.584,48200
4-Mar-91,0,5.93,-5.38,0.275,3907.723,108000
5-Mar-91,0.08,13.99,-1.4,6.295,4474.059,203000
6-Mar-91,0.27,9.56,-0.66,4.45,4530.693,223000
7-Mar-91,0,6.16,-5.67,0.245,4247.525,20000
8-Mar-91,0,10.65,-4.15,3.25,3964.356,134000
9-Mar-91,0,6.19,-3.99,1.1,3794.455,98600
10-Mar-91,0,13.04,-3.89,4.575,3567.921,74600
11-Mar-91,0.84,18.6,3.59,11.095,3171.485,53700
12-Mar-91,16.65,16.76,7.66,12.21,3086.535,44800
13-Mar-91,4.95,6.96,0.23,3.595,3369.703,54000
14-Mar-91,0.91,9.52,-3.03,3.245,3907.723,75800
15-Mar-91,0.09,10.89,-3.75,3.57,4389.109,102000
16-Mar-91,0.56,15.3,0.23,7.765,4502.376,126000
17-Mar-91,26.45,15.36,6.46,10.91,4304.158,145000
18-Mar-91,0.24,13.62,4.47,9.045,4672.277,191000
19-Mar-91,0.02,16.15,2.61,9.38,5408.515,252000
20-Mar-91,1,19.73,6.28,13.005,5776.634,161000
21-Mar-91,3.36,25.19,10.51,17.85,6059.802,204000
22-Mar-91,9.74,21.22,10.81,16.015,6173.069,218000
23-Mar-91,0,15.69,7.71,11.7,6258.02,258000
24-Mar-91,0,17.41,4.35,10.88,6088.119,238000
25-Mar-91,0.54,23.2,5.55,14.375,6059.802,270000
26-Mar-91,1.21,26.02,15.8,20.91,6116.436,204000
27-Mar-91,0.88,24.33,2.66,13.495,6173.069,264000
28-Mar-91,0,15.62,-1.1,7.26,6342.97,1010000
29-Mar-91,0,7.12,-2.92,2.1,6654.456,721000
30-Mar-91,0,9.04,-5.23,1.905,6909.307,395000
31-Mar-91,0.02,15.96,-0.97,7.495,7022.574,280000
1-Apr-91,0,18.57,1.25,9.91,7022.574,231000
2-Apr-91,0.07,18.6,2.94,10.77,7022.574,229000
3-Apr-91,2.83,20.9,8.51,14.705,7107.525,231000
4-Apr-91,1.42,20.39,11.76,16.075,7135.842,206000
5-Apr-91,0,24.31,8.09,16.2,7135.842,175000
6-Apr-91,0.2,25.67,9.87,17.77,7107.525,152000
7-Apr-91,1.18,23.58,14.4,18.99,7022.574,198000
8-Apr-91,0.82,25.08,15.65,20.365,6880.99,294000
9-Apr-91,0.39,17.52,6.38,11.95,6767.723,545000
10-Apr-91,0.07,14.26,2.56,8.41,6654.456,211000
11-Apr-91,3.83,11.73,3.23,7.48,6512.871,487000
12-Apr-91,12.68,13.98,6.67,10.325,6427.921,982000
13-Apr-91,15.63,21.73,13.26,17.495,6286.337,226000
14-Apr-91,31.32,23.99,14.14,19.065,6144.753,255000
15-Apr-91,1.68,19.9,6.87,13.385,6399.604,395000
16-Apr-91,0.02,25.55,6.96,16.255,6711.089,285000
17-Apr-91,0.54,23.7,10.74,17.22,6739.406,236000
18-Apr-91,7.7,18.01,10.02,14.015,6654.456,185000
19-Apr-91,2.75,15.1,7.55,11.325,6739.406,208000
20-Apr-91,1.3,14.44,4.01,9.225,6909.307,199000
21-Apr-91,0,15.34,1.43,8.385,7135.842,203000
22-Apr-91,0.04,16.82,6.92,11.87,7560.594,242000
23-Apr-91,0.13,19.08,4.32,11.7,7872.079,470000
24-Apr-91,0,18.56,1.92,10.24,7957.03,197000
25-Apr-91,1.97,15.4,7.7,11.55,7815.446,141000
26-Apr-91,3.35,25.81,8.23,17.02,7617.228,133000
27-Apr-91,1.75,24.11,13.69,18.9,7447.327,138000
28-Apr-91,0.51,23.04,11.04,17.04,7334.059,259000
29-Apr-91,0.65,25.07,11.98,18.525,7220.792,72200
30-Apr-91,3.01,22.54,7.9,15.22,7079.208,98700
1-May-91,6.2,18.37,6.46,12.415,6965.941,169000
2-May-91,0,24.66,6.07,15.365,6852.673,263000
3-May-91,28.41,17.27,11.16,14.215,6711.089,491000
4-May-91,15.43,21.52,13,17.26,6852.673,305000
5-May-91,6.04,19.71,6.51,13.11,7220.792,417000
6-May-91,0.05,15.57,4.27,9.92,7702.178,636000
7-May-91,0.06,25.15,5.8,15.475,8155.248,409000
8-May-91,0.03,24.99,11.73,18.36,8296.832,348000
9-May-91,0.13,23.07,11.92,17.495,8183.564,250000
10-May-91,2.84,26.06,15.15,20.605,7872.079,183000
11-May-91,1.51,25.93,17.6,21.765,7390.693,166000
12-May-91,1,27.35,16.87,22.11,7022.574,157000
13-May-91,1.88,26.12,19.19,22.655,6626.139,141000
14-May-91,5.67,27.12,18.73,22.925,6371.287,111000
15-May-91,5.17,25.25,17.76,21.505,6314.654,118000
16-May-91,8.82,26.26,17.47,21.865,6512.871,158000
17-May-91,6.95,26.86,18.29,22.575,6682.772,191000
18-May-91,4.13,26.2,17.54,21.87,6682.772,164000
19-May-91,0.14,26.27,15.73,21,6711.089,240000
20-May-91,0.13,27.55,17.08,22.315,6711.089,395000
21-May-91,0.75,26.56,19.63,23.095,6597.822,307000
22-May-91,0.53,27.18,19.91,23.545,6484.555,206000
23-May-91,1.63,28.51,19.47,23.99,6456.238,224000
24-May-91,8.36,28.32,21.05,24.685,6427.921,245000
25-May-91,5.59,26.31,20.32,23.315,6484.555,199000
26-May-91,2.87,28.77,19.38,24.075,6824.357,196000
27-May-91,0.08,30.34,19.26,24.8,7220.792,324000
28-May-91,1.13,31.86,18.66,25.26,7362.376,251000
29-May-91,11.43,27.76,21.1,24.43,7334.059,361000
30-May-91,1.84,29.82,21.69,25.755,7305.743,650000
31-May-91,2.77,29.89,20.87,25.38,7362.376,257000
1-Jun-91,1.02,28.03,21.33,24.68,7475.644,566000
2-Jun-91,0.05,29.55,20.41,24.98,7447.327,609000
3-Jun-91,0.9,30.11,20.94,25.525,7220.792,459000
4-Jun-91,3.12,28.3,17.52,22.91,6994.258,458000
5-Jun-91,0.01,24.44,15.69,20.065,6767.723,167000
6-Jun-91,0,24.47,13.01,18.74,6541.188,167000
7-Jun-91,0,25.72,12.6,19.16,6399.604,179000
8-Jun-91,0,27.57,14.23,20.9,6314.654,179000
9-Jun-91,0.02,28.82,16.85,22.835,6173.069,177000
10-Jun-91,0.02,28.48,18.4,23.44,6116.436,212000
11-Jun-91,0.24,29.41,17.94,23.675,6173.069,159000
12-Jun-91,0.71,30.98,18.87,24.925,6229.703,148000
13-Jun-91,1.54,29.39,21.08,25.235,6258.02,144000
14-Jun-91,1.68,29.73,22.05,25.89,6314.654,126000
15-Jun-91,15.41,30.33,21.69,26.01,6371.287,139000
16-Jun-91,5.37,25.37,16.95,21.16,6541.188,480000
17-Jun-91,0,27.13,14.46,20.795,6597.822,214000
18-Jun-91,0,29.16,14.96,22.06,6541.188,135000
19-Jun-91,0.11,29.55,17.09,23.32,6512.871,177000
20-Jun-91,1.48,30.43,17.94,24.185,6484.555,584000
21-Jun-91,2.76,28.7,21.16,24.93,6371.287,344000
22-Jun-91,1.92,28.8,18.98,23.89,6258.02,137000
23-Jun-91,0.25,24.82,16.76,20.79,6173.069,142000
24-Jun-91,0,25.57,18.44,22.005,6003.168,158000
25-Jun-91,0.75,29.88,19.85,24.865,5889.901,150000
26-Jun-91,0.06,31.8,20.55,26.175,5861.584,126000
27-Jun-91,0.05,31.37,19.51,25.44,5804.951,106000
28-Jun-91,0.09,31.79,19.15,25.47,5606.733,99100
29-Jun-91,0.55,34.1,21.78,27.94,5097.03,74200
30-Jun-91,0.24,35.32,23.44,29.38,4842.178,72200
1-Jul-91,3.72,35.4,23.65,29.525,4785.545,74700
2-Jul-91,7.1,31.68,22.39,27.035,4672.277,62900
3-Jul-91,1.1,33.08,20.63,26.855,4615.644,73400
4-Jul-91,0.93,31.33,18.7,25.015,4445.743,64200
5-Jul-91,0.12,35.89,19.26,27.575,4134.257,55700
6-Jul-91,0.01,37.92,22.65,30.285,3851.089,43900
7-Jul-91,0,38.02,22.89,30.455,3652.871,80100
8-Jul-91,1.94,33.33,22.75,28.04,3624.554,350000
9-Jul-91,52.1,32.22,19.83,26.025,3596.238,48700
10-Jul-91,30.66,29.33,22.76,26.045,3709.505,40200
11-Jul-91,20.18,31.3,22.95,27.125,4700.594,155000
12-Jul-91,2.85,29.39,22.88,26.135,5068.713,151000
13-Jul-91,0.01,27.28,20.31,23.795,5408.515,223000
14-Jul-91,0.05,27.28,18.37,22.825,4785.545,149000
15-Jul-91,0,28.23,16.09,22.16,3992.673,80700
16-Jul-91,0,29.89,17.52,23.705,3652.871,73800
17-Jul-91,0,31.35,17.96,24.655,3567.921,216000
18-Jul-91,0,33.28,18.86,26.07,3624.554,40400
19-Jul-91,0,34.16,21.78,27.97,3482.97,51100
20-Jul-91,0.71,34.31,21.34,27.825,3313.069,42200
21-Jul-91,1.58,36.26,22.89,29.575,3058.218,25600
22-Jul-91,0.99,36.3,23.14,29.72,2973.267,16700
23-Jul-91,1.68,31.73,21.55,26.64,2916.634,14200
24-Jul-91,0.09,24.3,16.9,20.6,2831.683,21500
25-Jul-91,0,29.47,13.98,21.725,2944.951,42400
26-Jul-91,0,28.87,14.19,21.53,2973.267,21900
27-Jul-91,0.01,29.87,15.69,22.78,3001.584,13600
28-Jul-91,0.28,32.11,17.73,24.92,2916.634,13100
29-Jul-91,0.16,28.98,16.75,22.865,2888.317,16300
30-Jul-91,0,29.75,13.98,21.865,2817.525,12800
31-Jul-91,0.17,35.85,15.87,25.86,2732.574,10600
1-Aug-91,0.05,37.14,20.61,28.875,2571.168,7420
2-Aug-91,0.08,39.09,22.18,30.635,2531.525,7790
3-Aug-91,0.95,36.95,23.12,30.035,2387.109,9290
4-Aug-91,1.12,33.23,21.26,27.245,2231.366,4480
5-Aug-91,8.58,30.23,19.12,24.675,2418.257,8360
6-Aug-91,4.66,29.94,21.51,25.725,2443.743,7240
7-Aug-91,1.13,32.88,21.98,27.43,2590.99,6950
8-Aug-91,10.97,31.74,23.36,27.55,2715.584,6570
9-Aug-91,1.96,25.69,17.41,21.55,2653.287,6340
10-Aug-91,0,28.95,14.77,21.86,2627.802,6420
11-Aug-91,0,30.29,16.7,23.495,2503.208,6290
12-Aug-91,0,29.4,15.76,22.58,2613.644,7460
13-Aug-91,1.93,30.05,15.63,22.84,2656.119,11200
14-Aug-91,0.09,30.01,18.51,24.26,2593.822,11100
15-Aug-91,0.09,32.95,16.98,24.965,2633.465,13200
16-Aug-91,0.17,35.44,18.79,27.115,2483.386,11200
17-Aug-91,7.46,32.24,20.41,26.325,2466.396,9320
18-Aug-91,0.37,31.58,17.37,24.475,2389.941,9590
19-Aug-91,0.07,26.8,15.2,21,2375.782,9150
20-Aug-91,0.01,29.36,13.46,21.41,2234.198,5540
21-Aug-91,0.03,33.8,15.87,24.835,2132.257,3810
22-Aug-91,0.33,35.62,17.54,26.58,2254.02,4560
23-Aug-91,0.22,36.33,19.33,27.83,2166.238,3510
24-Aug-91,0.02,36.07,21.26,28.665,2174.733,3110
25-Aug-91,0.01,35.46,20.89,28.175,1987.842,2630
26-Aug-91,0,33.93,21.85,27.89,2089.782,3290
27-Aug-91,0.98,34.17,21.23,27.7,2021.822,5510
28-Aug-91,5.42,31.47,23.35,27.41,1891.564,2140
29-Aug-91,8.11,26.96,22.55,24.755,1744.317,1820
30-Aug-91,3.82,27.73,21.98,24.855,1684.852,1970
31-Aug-91,3.5,29.85,21.53,25.69,1863.248,2710
1-Sep-91,2.37,29.19,19.66,24.425,1948.198,2660
2-Sep-91,6.43,29.5,21.44,25.47,1860.416,1810
3-Sep-91,19.8,27.29,22.1,24.695,1902.891,1470
4-Sep-91,0.43,27.89,16.53,22.21,1829.267,2440
5-Sep-91,0.08,28.46,13.47,20.965,1727.327,2720
6-Sep-91,0,30.8,16.46,23.63,1642.376,1000
7-Sep-91,0,32.3,16.84,24.57,1597.069,440
8-Sep-91,3.31,29.47,18.27,23.87,1631.05,328
9-Sep-91,2.73,34.92,21.12,28.02,1489.465,217
10-Sep-91,1.28,32.39,22.28,27.335,1588.574,186
11-Sep-91,0.06,33.26,20.69,26.975,1854.752,1980
12-Sep-91,0.03,35.43,22.29,28.86,1934.04,3660
13-Sep-91,0,34.17,22.57,28.37,2177.564,4170
14-Sep-91,0.87,33.83,22.91,28.37,2177.564,9270
15-Sep-91,15.82,34.08,22.26,28.17,2160.574,9590
16-Sep-91,5.68,24.19,15.38,19.785,2222.871,10700
17-Sep-91,0.24,27.27,14.4,20.835,2364.455,11400
18-Sep-91,6.65,18.69,8.26,13.475,2358.792,10900
19-Sep-91,0,14.85,3.91,9.38,2412.594,14100
20-Sep-91,0.45,13.17,3.05,8.11,2370.119,11000
21-Sep-91,5.88,20.19,3.51,11.85,2367.287,7980
22-Sep-91,10.82,17.08,10.07,13.575,2327.644,6040
23-Sep-91,0,21.15,5.97,13.56,2327.644,11500
24-Sep-91,2.91,19.05,9.3,14.175,2384.277,13000
25-Sep-91,0,22.83,6.55,14.69,2304.99,11800
26-Sep-91,0,17.89,5.54,11.715,2276.673,15300
27-Sep-91,0,23.89,4.73,14.31,2234.198,14400
28-Sep-91,0,26.85,9.12,17.985,2304.99,15800
29-Sep-91,0.07,28.53,13.55,21.04,2174.733,14000
30-Sep-91,0,28.33,12.5,20.415,1951.03,12000
1-Oct-91,0.21,27.51,11.93,19.72,2030.317,7720
2-Oct-91,0.85,28.3,13.85,21.075,2013.327,8100
3-Oct-91,22.55,26.58,17.15,21.865,2109.604,8740
4-Oct-91,21.57,28.19,9.62,18.905,2237.03,12800
5-Oct-91,0.53,15.17,4.22,9.695,2916.634,48500
6-Oct-91,0,13.31,1.57,7.44,2350.297,51500
7-Oct-91,0,17.64,-0.27,8.685,2245.525,56600
8-Oct-91,0,24.69,6.9,15.795,2234.198,43700
9-Oct-91,0.17,25.75,10.46,18.105,2078.455,30000
10-Oct-91,0,21.45,9.13,15.29,1979.347,20200
11-Oct-91,0.01,23.59,9.76,16.675,1778.297,12600
12-Oct-91,0,17.94,6.63,12.285,1614.059,7910
13-Oct-91,0.12,18.59,4.26,11.425,1817.941,7480
14-Oct-91,0.27,16.01,8.66,12.335,1486.634,4510
15-Oct-91,0.01,12.77,4.59,8.68,1492.297,4590
16-Oct-91,0,19.65,1.37,10.51,1534.772,4370
17-Oct-91,0.03,26.39,6.15,16.27,1636.713,3930
18-Oct-91,3.45,21.26,5.55,13.405,1277.089,2930
19-Oct-91,0.43,11.95,0.53,6.24,1469.644,3280
20-Oct-91,0,15.4,0.04,7.72,1554.594,3710
21-Oct-91,0.02,22.09,1.9,11.995,1475.307,3060
22-Oct-91,0,26.12,9.87,17.995,1489.465,2680
23-Oct-91,7.15,26.78,13.12,19.95,1585.743,2490
24-Oct-91,2.93,23.26,17.14,20.2,1554.594,2530
25-Oct-91,6.28,18,13.28,15.64,1415.842,2490
26-Oct-91,7.45,21.3,14.3,17.8,1588.574,3220
27-Oct-91,2.3,20.74,11.75,16.245,1826.436,4300
28-Oct-91,20.29,22.89,14.54,18.715,2024.653,5560
29-Oct-91,9.24,20.6,7.76,14.18,1959.525,6840
30-Oct-91,6.99,8.55,3.1,5.825,1837.762,7690
31-Oct-91,4.43,14.65,3.12,8.885,2115.267,10800
1-Nov-91,16.03,14.75,-3.6,5.575,1945.366,12500
2-Nov-91,0.01,1.19,-6.59,-2.7,1911.386,12700
3-Nov-91,0.06,-3.12,-6.94,-5.03,2027.485,13500
4-Nov-91,0.02,-0.08,-6.72,-3.4,2276.673,15200
5-Nov-91,0.36,3.24,-5.35,-1.055,2633.465,17200
6-Nov-91,5.55,3.97,-4.23,-0.13,3029.901,28600
7-Nov-91,0.92,-1.25,-10.02,-5.635,3256.436,33800
8-Nov-91,0,-1.38,-12.56,-6.97,3199.802,32600
9-Nov-91,0.02,3.5,-10.81,-3.655,3228.119,33200
10-Nov-91,0.01,8.29,-6.38,0.955,3143.168,31200
11-Nov-91,0.69,5.94,-2.85,1.545,3284.753,34800
12-Nov-91,1,6.47,-1.53,2.47,3143.168,31200
13-Nov-91,0.11,15.66,-0.98,7.34,3199.802,35100
14-Nov-91,2.46,13.04,8.21,10.625,3369.703,36900
15-Nov-91,2.08,19.12,7.87,13.495,3199.802,32600
16-Nov-91,4.66,10.69,6.94,8.815,3058.218,29200
17-Nov-91,9.85,16.31,7.33,11.82,2860,24800
18-Nov-91,2.22,20.52,10.73,15.625,2831.683,24000
19-Nov-91,18.12,21.2,10.84,16.02,2973.267,27200
20-Nov-91,6.49,11.75,2.8,7.275,3398.02,37600
21-Nov-91,0,12.01,-0.68,5.665,3199.802,32600
22-Nov-91,0.15,13.65,-0.4,6.625,3341.386,36300
23-Nov-91,0.52,5.99,-3.95,1.02,3567.921,42500
24-Nov-91,0.04,-0.07,-5.92,-2.995,3737.822,47800
25-Nov-91,0.16,1.34,-6.52,-2.59,3964.356,55200
26-Nov-91,1.67,7.22,-4.08,1.57,4304.158,67300
27-Nov-91,1.47,8.01,2.49,5.25,4728.911,84800
28-Nov-91,0.43,16.87,7.97,12.42,4785.545,87200
29-Nov-91,11.94,17.4,13,15.2,4502.376,75100
30-Nov-91,0.74,14.15,-2.53,5.81,4304.158,67300
1-Dec-91,2.53,-0.3,-4.42,-2.36,4474.059,74200
2-Dec-91,12.28,0.86,-2.88,-1.01,5068.713,101000
3-Dec-91,0.06,-1.87,-11.45,-6.66,5012.079,98000
4-Dec-91,0,-6.75,-16.46,-11.605,4870.495,91000
5-Dec-91,0.02,5.09,-9.11,-2.01,4502.376,75100
6-Dec-91,0.32,6.25,-4.52,0.865,3879.406,52200
7-Dec-91,0.37,15.95,4.43,10.19,3426.337,38600
8-Dec-91,0.13,20.41,5.05,12.73,3313.069,35400
9-Dec-91,0,11.67,-0.74,5.465,3369.703,51700
10-Dec-91,0,12.92,-1.22,5.85,3794.455,71800
11-Dec-91,0.52,12.51,5.09,8.8,3992.673,60900
12-Dec-91,11.81,20.9,6.53,13.715,4219.208,70600
13-Dec-91,0.13,10.34,1.41,5.875,4445.743,83200
14-Dec-91,0.08,4.89,-4.74,0.075,4728.911,96900
15-Dec-91,0,1.01,-5.56,-2.275,4955.446,117000
16-Dec-91,0,8.51,-5.33,1.59,4927.129,181000
17-Dec-91,0,5.55,-4.31,0.62,4870.495,129000
18-Dec-91,0,-1.82,-6.5,-4.16,5097.03,91100
19-Dec-91,0.21,-0.18,-6.42,-3.3,5040.396,78600
20-Dec-91,17.08,1.55,-1.8,-0.125,4927.129,70300
21-Dec-91,0.56,3.9,-1.87,1.015,4757.228,62000
22-Dec-91,5.66,5.41,-0.35,2.53,4474.059,53400
23-Dec-91,1.91,2.88,-4.49,-0.805,4049.307,45800
24-Dec-91,0,6.05,-4.32,0.865,4105.941,44100
25-Dec-91,0.12,6.62,-3.71,1.455,4275.842,42600
26-Dec-91,0,7.3,-3.06,2.12,4360.792,50300
27-Dec-91,0.06,6.16,-1.93,2.115,4389.109,53600
28-Dec-91,2.64,3.55,-1.13,1.21,4615.644,52100
29-Dec-91,0.09,5.13,-2.17,1.48,4757.228,48300
30-Dec-91,0,4.43,-3.11,0.66,4559.01,41300
31-Dec-91,0,5.54,-3.31,1.115,3992.673,30200
1-Jan-92,0.39,6.02,-2.33,1.845,3652.871,22400
2-Jan-92,1.98,7.29,1.27,4.28,3624.554,19100
3-Jan-92,10.34,6.16,-1.06,2.55,3426.337,16000
4-Jan-92,8.49,3.96,-1.67,1.145,3341.386,12300
5-Jan-92,0.81,1.3,-3.35,-1.025,3086.535,10500
6-Jan-92,0.02,5.04,-3.37,0.835,2944.951,7900
7-Jan-92,0.65,6.79,0.24,3.515,3001.584,7740
8-Jan-92,5.82,13.98,1.67,7.825,3029.901,7840
9-Jan-92,1.44,1.52,-3.43,-0.955,3029.901,8140
10-Jan-92,0.22,2.76,-5.04,-1.14,2860,7080
11-Jan-92,0,9.22,-3.55,2.835,2973.267,7340
12-Jan-92,2.77,8.76,-0.02,4.37,3029.901,7730
13-Jan-92,4.99,6.16,-2.29,1.935,3001.584,7410
14-Jan-92,0.22,-0.56,-6.23,-3.395,3029.901,7130
15-Jan-92,0.14,-2.36,-14.74,-8.55,2916.634,6560
16-Jan-92,0.01,1.6,-15.32,-6.86,3001.584,6440
17-Jan-92,0.1,2.23,-5.93,-1.85,2372.951,4850
18-Jan-92,0.07,-4.99,-11.45,-8.22,2013.327,3940
19-Jan-92,0,4.16,-12.39,-4.115,1826.436,3430
20-Jan-92,0.46,5.84,-2.67,1.585,1690.515,3030
21-Jan-92,7.22,8.44,-1.16,3.64,1840.594,3300
22-Jan-92,2.87,5.01,0.15,2.58,2081.287,4610
23-Jan-92,0.27,3.97,-3.19,0.39,2033.149,5500
24-Jan-92,0,2.52,-6.7,-2.09,2075.624,5280
25-Jan-92,0,2.73,-3.79,-0.53,2024.653,5200
26-Jan-92,0,5.05,-4.27,0.39,2245.525,6010
27-Jan-92,0,7.13,-3.74,1.695,2426.753,6670
28-Jan-92,0,3.49,-4.07,-0.29,2605.149,6950
29-Jan-92,0,8.16,-3.37,2.395,2571.168,6460
30-Jan-92,0,8.07,-0.71,3.68,2554.178,6370
31-Jan-92,0,9.13,-3.02,3.055,2474.891,6680
1-Feb-92,0,6.76,-3.54,1.61,2523.03,6550
2-Feb-92,0,14.27,-2.01,6.13,2542.852,6440
3-Feb-92,0,12.58,3.74,8.16,2446.574,6700
4-Feb-92,0,7.55,-3.75,1.9,2404.099,5000
5-Feb-92,0,6.26,-3.99,1.135,2310.653,3840
6-Feb-92,0,7.07,-2.73,2.17,2350.297,3730
7-Feb-92,0,3.58,-5.39,-0.905,2313.485,3390
8-Feb-92,0,-1.54,-6.34,-3.94,2392.772,3740
9-Feb-92,0.41,0.94,-8.02,-3.54,2545.683,4300
10-Feb-92,0.59,5.87,-3.85,1.01,2596.653,4760
11-Feb-92,0.28,5.16,-2.18,1.49,2503.208,4980
12-Feb-92,5.43,1.94,-2.67,-0.365,2460.733,5160
13-Feb-92,2.16,4.23,-1.15,1.54,2273.842,4870
14-Feb-92,15.61,3.26,-1.31,0.975,2220.04,4370
15-Feb-92,1.02,5.81,-0.93,2.44,2140.752,4350
16-Feb-92,1.55,11.19,-1.74,4.725,2327.644,4490
17-Feb-92,11.68,12.68,1.17,6.925,2537.188,6010
18-Feb-92,0.44,9.82,2.53,6.175,2636.297,7420
19-Feb-92,0.15,5.66,-2.7,1.48,3001.584,10800
20-Feb-92,0,14.71,-2.69,6.01,3114.852,14900
21-Feb-92,0.05,13.72,0.97,7.345,3313.069,24700
22-Feb-92,0.13,18.74,4.98,11.86,3766.139,35600
23-Feb-92,1.75,13.19,6.27,9.73,4020.99,44300
24-Feb-92,3.79,13.73,2.18,7.955,4190.891,45000
25-Feb-92,0.08,5.74,-3.45,1.145,4162.574,43600
26-Feb-92,0.02,9.23,-4.56,2.335,4162.574,47000
27-Feb-92,0.06,12.83,1.69,7.26,4134.257,44500
28-Feb-92,0.02,17.43,1.54,9.485,3964.356,38500
29-Feb-92,0,10.48,-1.93,4.275,3794.455,34600
1-Mar-92,0,20.43,1.43,10.93,3709.505,31300
2-Mar-92,0.04,19.09,7.63,13.36,3596.238,29100
3-Mar-92,0.06,21.94,7.37,14.655,3511.287,37200
4-Mar-92,0.2,21.38,9.64,15.51,3539.604,25500
5-Mar-92,0.92,17.43,10.52,13.975,3596.238,25700
6-Mar-92,2.91,20.89,9.37,15.13,3766.139,24000
