Date,PRECP,TMEAN,TMAX,DISCH,TMIN,SEDM
6/29/1996,0.52772858,0.577737226,0.596398199,0.476363673,0.577387071,0.490339426
7/3/1996,0.527590569,0.545109489,0.573486743,0.476363673,0.553800379,0.489947781
7/4/1996,0.527912593,0.502883212,0.532016008,0.47454548,0.536056262,0.489164491
7/5/1996,0.527705578,0.522262774,0.562881441,0.467272742,0.531403841,0.488707572
7/6/1996,0.527694077,0.546277372,0.572236118,0.465454549,0.55688396,0.49037859
7/7/1996,0.529212191,0.561058394,0.572886443,0.46272726,0.578090344,0.490613577
7/8/1996,0.530615296,0.556934307,0.570135068,0.459999971,0.574952664,0.490143603
7/10/1996,0.530500288,0.587518248,0.603751876,0.455454522,0.583932919,0.490939948
7/12/1996,0.530914319,0.581094891,0.585092546,0.454545457,0.594590208,0.492754569
7/16/1996,0.530833813,0.566131387,0.571735868,0.458727262,0.586854206,0.491266319
7/17/1996,0.532121909,0.550620438,0.571385693,0.471181852,0.564241277,0.491109661
7/18/1996,0.529292697,0.605510949,0.610405203,0.474636399,0.603408169,0.492010444
7/25/1996,0.528809661,0.584014599,0.585892946,0.47190911,0.598052475,0.49421671
7/28/1996,0.530454284,0.582408759,0.582141071,0.47190911,0.59972951,0.492989556
8/1/1996,0.530569293,0.572919708,0.582891446,0.471363691,0.584852583,0.495718016
8/2/1996,0.528039103,0.560839416,0.575837919,0.473454577,0.574573979,0.49578329
8/3/1996,0.530327775,0.551058394,0.570635318,0.468181838,0.56570192,0.495391645
8/5/1996,0.528545141,0.602627737,0.611705853,0.476363673,0.597727887,0.493577023
8/6/1996,0.524784359,0.596678832,0.601750875,0.479272736,0.599675412,0.492767624
8/7/1996,0.525485911,0.59189781,0.595747874,0.481545428,0.599080335,0.489843342
8/8/1996,0.52440483,0.562956204,0.576088044,0.465727275,0.577441169,0.490130548
8/11/1996,0.523990799,0.547846715,0.559029515,0.478454559,0.573492021,0.490365535
8/12/1996,0.525301898,0.526605839,0.551475738,0.472090917,0.550175818,0.489099217
8/13/1996,0.527211041,0.533394161,0.56008004,0.468909128,0.550933189,0.490456919
8/14/1996,0.526555492,0.536313869,0.569134567,0.464454565,0.545469299,0.491684073
8/15/1996,0.529304198,0.568394161,0.58054027,0.463636356,0.580687044,0.4904047
8/18/1996,0.530212766,0.575656934,0.583141571,0.463727276,0.588639437,0.4904047
8/20/1996,0.530293272,0.574489051,0.574887444,0.481363654,0.59583446,0.492428198
8/21/1996,0.530224267,0.573211679,0.575037519,0.477818156,0.59377874,0.492375979
8/22/1996,0.532006901,0.567007299,0.563281641,0.47636364,0.597295104,0.492780679
8/25/1996,0.528775158,0.565875912,0.577938969,0.492909116,0.579767379,0.494869452
8/26/1996,0.529545716,0.572372263,0.585742871,0.484909088,0.580957533,0.494164491
8/27/1996,0.52826912,0.562080292,0.57863932,0.468909096,0.573383825,0.492571802
8/28/1996,0.528303623,0.548905109,0.570235118,0.474909093,0.562942927,0.492402089
8/29/1996,0.526428982,0.551350365,0.570835418,0.475909108,0.565918312,0.491879896
8/30/1996,0.527797585,0.53350365,0.556878439,0.467727274,0.55455775,0.490939948
8/31/1996,0.525830937,0.542664234,0.56138069,0.479363655,0.563267514,0.49229765
9/1/1996,0.527993099,0.547518248,0.568384192,0.491999988,0.562888829,0.493537859
9/2/1996,0.527832087,0.550072993,0.566633317,0.49645455,0.56856911,0.493746736
9/3/1996,0.528119609,0.554343066,0.568784392,0.486636361,0.572572356,0.49383812
9/4/1996,0.527889592,0.572627737,0.580590295,0.486272716,0.586908304,0.493524804
9/5/1996,0.527981599,0.554416058,0.572036018,0.469454547,0.569164187,0.493368146
9/7/1996,0.525899942,0.565,0.571935968,0.466636371,0.584960779,0.493172324
9/8/1996,0.527625072,0.559635036,0.566733367,0.465454549,0.582634569,0.493224543
9/10/1996,0.527291547,0.554744526,0.574487244,0.476727285,0.56700027,0.493057441
9/11/1996,0.527820587,0.556788321,0.576388194,0.479909106,0.567974033,0.493694517
9/13/1996,0.527441058,0.545364964,0.576488244,0.482545444,0.550933189,0.493328982
9/14/1996,0.529350201,0.526569343,0.573736868,0.481727267,0.526048147,0.494164491
9/18/1996,0.527820587,0.532335766,0.576138069,0.476727285,0.531998918,0.493543081
9/19/1996,0.527901093,0.531167883,0.564382191,0.483636347,0.542980795,0.494383812
9/20/1996,0.528591144,0.54620438,0.566033017,0.481181783,0.563483906,0.494007833
9/21/1996,0.52786659,0.560474453,0.574787394,0.485909104,0.575169056,0.494007833
9/22/1996,0.527924094,0.571715328,0.589144572,0.489818182,0.576305112,0.49348564
9/25/1996,0.52960322,0.55580292,0.589594797,0.504727272,0.552231539,0.494389034
9/29/1996,0.529580219,0.574452555,0.613806903,0.503090918,0.553692183,0.493681462
9/30/1996,0.53000575,0.565072993,0.608504252,0.499545452,0.545523397,0.494237598
10/1/1996,0.529522714,0.563029197,0.60190095,0.502090902,0.549634839,0.495086162
10/2/1996,0.529511213,0.56540146,0.585192596,0.495909099,0.571219908,0.494524804
10/3/1996,0.527832087,0.540474453,0.553526763,0.484999975,0.568515012,0.493929504
10/4/1996,0.527843588,0.527846715,0.546373187,0.492090907,0.557533135,0.494733681
10/5/1996,0.526463485,0.54080292,0.567583792,0.4939091,0.553800379,0.49421671
10/6/1996,0.528683151,0.558868613,0.565882941,0.485909071,0.582418177,0.492950392
10/7/1996,0.530822312,0.550072993,0.56028014,0.480999977,0.575439546,0.492872063
10/8/1996,0.529074181,0.551423358,0.563031516,0.476181834,0.574465783,0.492680157
10/9/1996,0.530603795,0.55270073,0.563481741,0.472272723,0.575872329,0.492806789
10/10/1996,0.527947096,0.510912409,0.517008504,0.469181821,0.564187179,0.49267624
10/11/1996,0.527096032,0.494525547,0.531365683,0.479454542,0.524371112,0.493067885
10/12/1996,0.524956872,0.544525547,0.574437219,0.484454556,0.551906952,0.493069191
10/13/1996,0.526716504,0.609087591,0.622611306,0.490272714,0.595509873,0.493860313
10/14/1996,0.525175388,0.612737226,0.612156078,0.481636348,0.612226129,0.492809399
10/15/1996,0.527832087,0.610510949,0.62036018,0.481999993,0.600054098,0.492994778
10/19/1996,0.527889592,0.615875912,0.618709355,0.480727283,0.609791723,0.494234987
10/20/1996,0.528901668,0.592956204,0.603001501,0.489090925,0.592804977,0.494729765
10/24/1996,0.527429557,0.600985401,0.633266633,0.494727277,0.571977279,0.494287206
10/25/1996,0.527567568,0.600437956,0.629564782,0.51009093,0.575169056,0.494861619
10/26/1996,0.528418631,0.650364964,0.656978489,0.523727279,0.619529348,0.495302872
10/27/1996,0.530914319,0.646058394,0.649024512,0.515000025,0.621747363,0.494545692
10/29/1996,0.532282921,0.661021898,0.663031516,0.50490911,0.628780092,0.493958225
10/31/1996,0.533927545,0.607445255,0.605452726,0.505363675,0.611631052,0.494813316
11/1/1996,0.533651524,0.58810219,0.595047524,0.503909095,0.594211523,0.495319843
11/2/1996,0.532777458,0.529160584,0.559429715,0.496363663,0.545361104,0.494627937
11/3/1996,0.53027027,0.555620438,0.589544772,0.518909104,0.552015147,0.494928198
11/4/1996,0.529683726,0.550510949,0.572736368,0.516090896,0.562618339,0.494366841
11/9/1996,0.529373203,0.549489051,0.565082541,0.507181803,0.569380579,0.493759791
11/10/1996,0.529522714,0.549160584,0.570885443,0.50090908,0.562618339,0.493328982
11/11/1996,0.529545716,0.574781022,0.592296148,0.49572726,0.577441169,0.493250653
11/12/1996,0.529557217,0.548686131,0.557528764,0.482363605,0.57635921,0.492389034
11/13/1996,0.527981599,0.519306569,0.541770885,0.492727246,0.549851231,0.493276762
11/14/1996,0.528027602,0.541970803,0.564082041,0.490636359,0.559318366,0.492780679
11/15/1996,0.52826912,0.594525547,0.609854927,0.485909104,0.587719773,0.493250653
11/16/1996,0.53039678,0.625291971,0.614057029,0.479090897,0.628780092,0.493315927
11/19/1996,0.529982749,0.614927007,0.609854927,0.485090894,0.617960509,0.493450392
11/20/1996,0.530109258,0.624890511,0.62076038,0.492545471,0.620935894,0.493624021
11/21/1996,0.531615871,0.610766423,0.602651326,0.50872727,0.619583446,0.494759791
11/22/1996,0.530040253,0.563832117,0.562931466,0.515727251,0.592967271,0.494563969
11/23/1996,0.529545716,0.539051095,0.554927464,0.526363648,0.564890452,0.495060052
11/27/1996,0.530074756,0.555766423,0.56188094,0.516636379,0.582147687,0.495173629
11/28/1996,0.532374928,0.564452555,0.56158079,0.506727271,0.595347579,0.494804178
12/2/1996,0.530822312,0.597043796,0.601950975,0.500545467,0.6,0.494373368
12/3/1996,0.532248419,0.580109489,0.575437719,0.488000022,0.603570463,0.49383812
12/4/1996,0.532213916,0.577116788,0.585742871,0.493000003,0.587990262,0.49343342
12/5/1996,0.533973548,0.566423358,0.573336668,0.494909115,0.585555856,0.492832898
12/7/1996,0.531282346,0.560875912,0.577288644,0.497636372,0.573059237,0.493355091
12/8/1996,0.531408856,0.501094891,0.518009005,0.485272733,0.548552881,0.492924282
12/9/1996,0.531316849,0.527773723,0.550625313,0.490545472,0.552826616,0.492885117
12/11/1996,0.530063255,0.531569343,0.522661331,0.474818206,0.588693535,0.492703655
12/12/1996,0.528165612,0.502992701,0.52076038,0.473363658,0.548390587,0.493131854
12/13/1996,0.527843588,0.49379562,0.515457729,0.47127274,0.540492291,0.493093995
12/14/1996,0.527970098,0.554306569,0.550725363,0.479545461,0.592047606,0.493130548
12/15/1996,0.529948246,0.516569343,0.532316158,0.479454542,0.556018393,0.493250653
12/16/1996,0.527567568,0.497372263,0.535867934,0.489909102,0.523721937,0.49382376
12/17/1996,0.527636573,0.492591241,0.514607304,0.489090892,0.539626724,0.493943864
12/18/1996,0.527970098,0.456861314,0.484642321,0.484454556,0.519069516,0.493694517
12/19/1996,0.527763082,0.41770073,0.468584292,0.473545464,0.478387882,0.49356658
12/20/1996,0.525750431,0.47810219,0.51905953,0.463181824,0.513335137,0.493446475
12/21/1996,0.527832087,0.54620438,0.572186093,0.46536363,0.556829862,0.493086162
12/22/1996,0.529718229,0.609160584,0.612206103,0.458727294,0.606870435,0.492853786
12/25/1996,0.52972973,0.637518248,0.641270635,0.46154547,0.617473627,0.492891645
12/26/1996,0.530488787,0.705693431,0.684992496,0.480454558,0.671246957,0.493112272
12/27/1996,0.530017251,0.677445255,0.648474237,0.489909102,0.668866649,0.493097911
12/28/1996,0.529879241,0.648321168,0.617408704,0.488181828,0.659291317,0.493361619
12/29/1996,0.52786659,0.603284672,0.609204602,0.494636357,0.601406546,0.493469974
12/30/1996,0.527901093,0.617080292,0.61855928,0.502636354,0.611739248,0.493608355
12/31/1996,0.527234043,0.564379562,0.567783892,0.50018179,0.588531242,0.493664491
1/2/1997,0.52772858,0.608722628,0.589844922,0.499545452,0.630403029,0.493463446
1/3/1997,0.527924094,0.577372263,0.585392696,0.498727243,0.588747633,0.493537859
1/4/1997,0.528430132,0.59040146,0.586943472,0.495454535,0.606383554,0.493853786
1/6/1997,0.528418631,0.549343066,0.546323162,0.487363651,0.589450906,0.493563969
1/7/1997,0.528407131,0.560948905,0.577038519,0.486909119,0.573437923,0.493956919
1/9/1997,0.529016676,0.504343066,0.547723862,0.483727298,0.521233433,0.494067885
1/11/1997,0.528901668,0.498138686,0.531765883,0.480636428,0.529294022,0.493881201
1/12/1997,0.52839563,0.497153285,0.539669835,0.484909152,0.519285907,0.493571802
1/13/1997,0.528430132,0.537956204,0.573736868,0.485272765,0.542926697,0.493763708
1/14/1997,0.528579643,0.551131387,0.576238119,0.480545477,0.55975115,0.49310705
1/17/1997,0.527993099,0.556569343,0.585642821,0.485000007,0.557641331,0.493114883
1/18/1997,0.528039103,0.567335766,0.592346173,0.485909071,0.566351095,0.493056136
1/20/1997,0.527498562,0.617335766,0.613956978,0.4872727,0.617094942,0.493015666
1/21/1997,0.529304198,0.615036496,0.605902951,0.4872727,0.622396538,0.493225849
1/22/1997,0.531282346,0.588576642,0.603651826,0.488181796,0.585609954,0.493398172
1/27/1997,0.533847039,0.586021898,0.602751376,0.490909053,0.582796862,0.49379765
1/29/1997,0.533847039,0.631313869,0.655427714,0.49318181,0.592967271,0.493353786
1/30/1997,0.534790109,0.626058394,0.644972486,0.49318181,0.596483635,0.493818538
2/1/1997,0.532340426,0.623065693,0.649374687,0.492727246,0.587286989,0.492877285
2/2/1997,0.53132835,0.637262774,0.653776888,0.490454521,0.603570463,0.492704961
2/3/1997,0.531581369,0.619525547,0.620110055,0.488181828,0.613686773,0.492519582
2/4/1997,0.530960322,0.584416058,0.584842421,0.486363636,0.599783608,0.493518277
2/6/1997,0.530626797,0.53770073,0.556478239,0.488181796,0.561211793,0.494112272
2/7/1997,0.532225417,0.53620438,0.553426713,0.490454553,0.562293752,0.496148825
2/8/1997,0.53013226,0.524817518,0.537918959,0.493181842,0.562185556,0.497258486
2/9/1997,0.527475561,0.556240876,0.570635318,0.491818181,0.573383825,0.497154047
2/10/1997,0.527878091,0.54850365,0.562281141,0.489999989,0.570949418,0.49616188
2/11/1997,0.527889592,0.550547445,0.567583792,0.486454555,0.568244523,0.494503916
2/12/1997,0.526900518,0.538832117,0.558429215,0.482999976,0.56077901,0.491475196
2/13/1997,0.527935595,0.530839416,0.552426213,0.48272725,0.555423316,0.490587467
2/14/1997,0.527717079,0.548613139,0.585392696,0.482636363,0.546118474,0.491592689
2/15/1997,0.528326624,0.540656934,0.574237119,0.480818171,0.546388964,0.49189295
2/16/1997,0.5280046,0.560948905,0.578289145,0.477090898,0.572085475,0.491879896
2/17/1997,0.52786659,0.593467153,0.61915958,0.480818203,0.576088721,0.493798956
2/18/1997,0.527832087,0.637810219,0.641570785,0.473181819,0.617581823,0.492924282
3/7/1997,0.527958597,0.647445255,0.644122061,0.465090904,0.629104679,0.49156658
3/8/1997,0.52746406,0.668284672,0.655977989,0.453272716,0.647173384,0.491932115
3/12/1997,0.528188614,0.638248175,0.651825913,0.453272716,0.607140925,0.492597911
3/17/1997,0.528786659,0.663211679,0.649324662,0.450272702,0.646848796,0.491240209
3/20/1997,0.528752156,0.66620438,0.664982491,0.44454543,0.634352177,0.491775457
3/23/1997,0.529085681,0.63580292,0.635967984,0.448181783,0.620665404,0.491253264
3/27/1997,0.530120759,0.651642336,0.652276138,0.449999976,0.626507979,0.490600522
3/29/1997,0.527544566,0.634708029,0.623711856,0.461818164,0.632296457,0.490496084
4/1/1997,0.527107533,0.599781022,0.595097549,0.460909067,0.611468758,0.490456919
4/2/1997,0.527107533,0.585948905,0.583191596,0.474545448,0.603840952,0.490600522
4/3/1997,0.527349051,0.615145985,0.596948474,0.478181801,0.632242359,0.491762402
4/7/1997,0.525646924,0.56540146,0.568384192,0.488181796,0.589396808,0.493655352
4/16/1997,0.528752156,0.575036496,0.571885943,0.491818149,0.599891804,0.494543081
4/17/1997,0.527590569,0.546459854,0.56188094,0.501818144,0.568352718,0.496671018
4/22/1997,0.526313974,0.525328467,0.547573787,0.506363594,0.552502029,0.498355091
4/23/1997,0.525658424,0.478029197,0.514657329,0.509090851,0.517987557,0.496409922
4/24/1997,0.526474986,0.510948905,0.528314157,0.50727269,0.552015147,0.494908616
4/25/1997,0.525359402,0.535547445,0.575837919,0.490909053,0.537084122,0.494516971
4/27/1997,0.528706153,0.545291971,0.57823912,0.479999994,0.548931566,0.493211488
4/28/1997,0.527682576,0.547810219,0.589944972,0.476363608,0.54000541,0.490992167
4/29/1997,0.527659574,0.586605839,0.612856428,0.474545448,0.57273465,0.492558747
4/30/1997,0.529039678,0.579233577,0.624812406,0.473636352,0.548877468,0.491866841
5/1/1997,0.530224267,0.548649635,0.576338169,0.472727287,0.555964295,0.491827676
5/5/1997,0.528602645,0.58040146,0.594247124,0.470909063,0.583662429,0.492480418
5/7/1997,0.532547441,0.591386861,0.590195098,0.467272709,0.604327833,0.492349869
5/10/1997,0.532570443,0.570875912,0.592596298,0.466363613,0.571328104,0.493133159
5/18/1997,0.531638873,0.583649635,0.58154077,0.455454522,0.602218015,0.494033943
5/21/1997,0.530764807,0.610255474,0.611155578,0.468181774,0.609629429,0.494164491
5/22/1997,0.530051754,0.583430657,0.597648824,0.478181801,0.584473898,0.495182768
5/23/1997,0.528453134,0.591131387,0.607353677,0.465454549,0.585393562,0.495613577
5/27/1997,0.527820587,0.581788321,0.584192096,0.472727287,0.596591831,0.495626632
6/2/1997,0.526946521,0.581386861,0.593296648,0.479999994,0.586150933,0.494347258
6/3/1997,0.52612996,0.579708029,0.593246623,0.467272742,0.583716527,0.492950392
6/4/1997,0.526152961,0.569927007,0.574487244,0.459090907,0.589505004,0.492545692
6/5/1997,0.527579068,0.557007299,0.568484242,0.466363613,0.576846091,0.491331593
6/7/1997,0.527245543,0.565,0.574987494,0.453636329,0.581660806,0.491031332
6/8/1997,0.525968948,0.537883212,0.548874437,0.464545453,0.569705166,0.493120104
6/9/1997,0.524094307,0.540620438,0.554327164,0.476363608,0.567865837,0.494164491
6/10/1997,0.524312823,0.559452555,0.578189095,0.481818154,0.569975656,0.492232376
6/11/1997,0.524634848,0.564562044,0.574137069,0.491818181,0.581931296,0.493916449
6/17/1997,0.526589994,0.555437956,0.574337169,0.495454535,0.568190425,0.494281984
6/19/1997,0.528223117,0.57919708,0.5997999,0.481818154,0.575872329,0.492127937
6/20/1997,0.531132835,0.59,0.594897449,0.479090897,0.597186908,0.492180157
6/23/1997,0.528499137,0.586313869,0.599749875,0.473181819,0.586475521,0.492428198
6/24/1997,0.528292122,0.571569343,0.588444222,0.479909074,0.576846091,0.491801567
6/27/1997,0.528545141,0.566569343,0.582641321,0.489909102,0.575710035,0.49078329
6/29/1997,0.528200115,0.551532847,0.569134567,0.502636386,0.568028131,0.492715405
6/30/1997,0.52839563,0.550182482,0.58034017,0.495363647,0.553908575,0.492624021
7/1/1997,0.528188614,0.549160584,0.577538769,0.493090923,0.555423316,0.492519582
7/2/1997,0.526923519,0.545255474,0.57843922,0.480909122,0.548661077,0.491605744
7/4/1997,0.526716504,0.528832117,0.553826913,0.473636384,0.550933189,0.491383812
7/5/1997,0.524324324,0.531861314,0.570035018,0.473636384,0.537895591,0.490861619
7/6/1997,0.525428407,0.538357664,0.563631816,0.47454548,0.554449554,0.489882507
7/7/1997,0.526889017,0.552335766,0.573836918,0.470909095,0.564133081,0.491031332
7/10/1997,0.526497987,0.541277372,0.566883442,0.478181801,0.555261022,0.492597911
7/11/1997,0.525497412,0.585328467,0.606353177,0.479999994,0.577873952,0.493759791
7/12/1997,0.528223117,0.593722628,0.588644322,0.474545448,0.609467136,0.49345953
7/13/1997,0.526693502,0.595,0.601250625,0.479999961,0.597727887,0.495156658
7/14/1997,0.528200115,0.56810219,0.578389195,0.486363636,0.582580471,0.494882507
7/16/1997,0.528280621,0.588467153,0.586393197,0.479090929,0.604111442,0.494738903
7/17/1997,0.528246118,0.580036496,0.592046023,0.478181833,0.585501758,0.493798956
7/18/1997,0.530017251,0.578211679,0.589294647,0.482727283,0.585772248,0.493746736
7/23/1997,0.52772858,0.552883212,0.570935468,0.496363663,0.568082229,0.493159269
7/24/1997,0.527475561,0.560839416,0.578189095,0.507272722,0.572031377,0.494412533
7/25/1997,0.527487062,0.580145985,0.599949975,0.498181791,0.577116581,0.495274151
7/26/1997,0.527740081,0.586715328,0.589194597,0.485454539,0.598485258,0.495013055
7/28/1997,0.525761932,0.559343066,0.573486743,0.489090892,0.574898566,0.494817232
7/29/1997,0.525669925,0.536240876,0.55987994,0.48090909,0.555369218,0.494895561
7/31/1997,0.525761932,0.532919708,0.562531266,0.465454549,0.547579118,0.49305483
8/2/1997,0.525899942,0.528284672,0.544822411,0.473181819,0.559859345,0.492832898
8/3/1997,0.526509488,0.528321168,0.549724862,0.488181796,0.554611847,0.494177546
8/4/1997,0.5280046,0.542189781,0.562681341,0.488181828,0.561157695,0.494856397
8/5/1997,0.528016101,0.529087591,0.546673337,0.481818154,0.559047877,0.494477807
8/6/1997,0.527889592,0.517956204,0.532366183,0.488181828,0.558020016,0.495169713
8/7/1997,0.527740081,0.503978102,0.53961981,0.49318181,0.529456316,0.494503916
8/9/1997,0.526946521,0.507773723,0.529464732,0.486181797,0.546064377,0.492963446
8/10/1997,0.523680276,0.522043796,0.555027514,0.478363607,0.539572626,0.492493473
8/12/1997,0.527119034,0.568175182,0.582641321,0.47900001,0.578090344,0.49270235
8/15/1997,0.527636573,0.607445255,0.602251126,0.476818173,0.615093319,0.493211488
8/16/1997,0.525520414,0.610328467,0.593496748,0.464000001,0.62883419,0.49267624
8/22/1997,0.525393905,0.59770073,0.602051026,0.46345455,0.600865567,0.492075718
8/23/1997,0.527590569,0.592080292,0.590895448,0.466636371,0.604598323,0.493198433
8/24/1997,0.526428982,0.610072993,0.614107054,0.459727245,0.606167163,0.493028721
8/25/1997,0.527659574,0.590510949,0.590245123,0.462454502,0.602975385,0.492127937
8/26/1997,0.529971248,0.608576642,0.610405203,0.478454527,0.607952394,0.49386423
8/27/1997,0.527832087,0.59959854,0.599649825,0.481272735,0.606275358,0.495065274
8/28/1997,0.527694077,0.601788321,0.601850925,0.482272718,0.607140925,0.493577023
8/29/1997,0.530718804,0.571642336,0.570885443,0.487272732,0.595942656,0.493146214
9/1/1997,0.528384129,0.56,0.580690345,0.487818215,0.568082229,0.494765013
9/4/1997,0.527947096,0.518284672,0.556878439,0.484272749,0.531998918,0.494804178
9/5/1997,0.530051754,0.539635036,0.58014007,0.483272734,0.538490668,0.494099217
9/6/1997,0.53000575,0.557445255,0.590795398,0.47900001,0.553367595,0.493890339
9/7/1997,0.527970098,0.594708029,0.607803902,0.478909091,0.590208277,0.494804178
9/10/1997,0.52772858,0.582189781,0.598749375,0.478636333,0.581444414,0.493263708
9/11/1997,0.527958597,0.588138686,0.596748374,0.476090883,0.592426292,0.491657963
9/12/1997,0.528050604,0.581678832,0.590745373,0.480636332,0.58934271,0.492558747
9/13/1997,0.528165612,0.562846715,0.563131566,0.481454509,0.591290235,0.492493473
9/14/1997,0.527004025,0.561386861,0.582491246,0.475454544,0.568190425,0.491422977
9/15/1997,0.528108108,0.597262774,0.598649325,0.474636367,0.60389505,0.491710183
9/19/1997,0.529235193,0.643211679,0.615307654,0.476545447,0.653989721,0.492375979
9/21/1997,0.52867165,0.626350365,0.602401201,0.476636366,0.642953746,0.492049608
9/22/1997,0.528913168,0.625145985,0.615757879,0.479545461,0.626724371,0.492637076
9/25/1997,0.528441633,0.605656934,0.606203102,0.481272735,0.608168786,0.492780679
9/26/1997,0.528211616,0.599890511,0.6014007,0.48090909,0.604814715,0.492624021
9/27/1997,0.527096032,0.559306569,0.585242621,0.48163638,0.562131458,0.492140992
9/28/1997,0.52772858,0.564817518,0.572136068,0.479363655,0.584473898,0.492362924
9/29/1997,0.527268545,0.566970803,0.589794897,0.472545449,0.56856911,0.49227154
9/30/1997,0.527889592,0.553613139,0.557278639,0.471818159,0.583932919,0.492348564
10/1/1997,0.527889592,0.532080292,0.551975988,0.46345455,0.557749527,0.492289817
10/2/1997,0.527889592,0.558905109,0.579389695,0.468909096,0.567865837,0.492634465
10/3/1997,0.527820587,0.590218978,0.611005503,0.465909081,0.580091966,0.49268799
10/4/1997,0.527993099,0.585875912,0.579589795,0.473363658,0.607627806,0.492954308
10/5/1997,0.527889592,0.583357664,0.593146573,0.480636364,0.589234514,0.493434726
10/6/1997,0.527981599,0.585291971,0.596448224,0.491363617,0.588531242,0.493710183
10/7/1997,0.527935595,0.572445255,0.573186593,0.48281817,0.594644306,0.494284595
10/8/1997,0.530822312,0.548905109,0.545472736,0.484909088,0.589721396,0.494609661
10/9/1997,0.53306498,0.518613139,0.544172086,0.481545428,0.54622667,0.494447781
10/11/1997,0.533548016,0.552481752,0.559629815,0.488909086,0.579713281,0.494830287
10/15/1997,0.533490512,0.555547445,0.564132066,0.495454535,0.579388694,0.494810705
10/16/1997,0.533536515,0.556131387,0.560130065,0.514999993,0.584582094,0.494710183
10/17/1997,0.530626797,0.537116788,0.564382191,0.521181796,0.551798756,0.494409922
10/18/1997,0.528292122,0.567554745,0.576938469,0.522545457,0.583337841,0.494684073
10/19/1997,0.527970098,0.561824818,0.591345673,0.514818186,0.559264268,0.494331593
10/20/1997,0.527878091,0.550948905,0.56178089,0.505727287,0.575114958,0.494251958
10/21/1997,0.527901093,0.522664234,0.550825413,0.487727264,0.545036516,0.493472585
10/22/1997,0.527901093,0.523065693,0.544472236,0.487000006,0.552502029,0.493759791
10/23/1997,0.528361127,0.550583942,0.565082541,0.490818166,0.571003516,0.493694517
10/26/1997,0.530569293,0.496167883,0.511705853,0.490090876,0.548065999,0.493446475
10/28/1997,0.530569293,0.531459854,0.574387194,0.48981815,0.532593995,0.493407311
10/29/1997,0.530580794,0.574781022,0.591145573,0.488999973,0.578685421,0.493407311
10/30/1997,0.530638298,0.597481752,0.611105553,0.491999988,0.590749256,0.493198433
11/1/1997,0.531431857,0.524051095,0.553876938,0.488363635,0.543792264,0.493590078
11/2/1997,0.528119609,0.525328467,0.558229115,0.480727283,0.540979172,0.493198433
11/3/1997,0.527107533,0.468941606,0.489694847,0.478272752,0.531512037,0.492885117
11/8/1997,0.526946521,0.437153285,0.489044522,0.480090945,0.485096024,0.492801567
11/9/1997,0.527165037,0.427189781,0.470685343,0.468000031,0.490181228,0.492651436
11/10/1997,0.526612996,0.449562044,0.493296648,0.471000014,0.498890993,0.49260705
11/11/1997,0.526682001,0.468832117,0.508954477,0.480727316,0.510522045,0.493224543
11/12/1997,0.528384129,0.501788321,0.527513757,0.484090911,0.539302137,0.493552219
11/15/1997,0.528119609,0.496751825,0.508554277,0.480727283,0.552339735,0.493665796
11/16/1997,0.527786084,0.48080292,0.505652826,0.483727266,0.531836624,0.494052219
11/17/1997,0.52707303,0.52959854,0.550475238,0.490727279,0.555693806,0.49427154
11/18/1997,0.528165612,0.56729927,0.571985993,0.485545426,0.58831485,0.49385248
11/19/1997,0.527636573,0.580985401,0.591095548,0.483727298,0.587936164,0.493915144
11/20/1997,0.529131685,0.600948905,0.607303652,0.489545457,0.6,0.494019582
11/21/1997,0.528637148,0.605255474,0.603701851,0.488454554,0.610278604,0.493259791
11/22/1997,0.527889592,0.579343066,0.586043022,0.478181833,0.590965648,0.492766319
11/23/1997,0.527786084,0.538394161,0.559229615,0.479181817,0.559264268,0.49332376
11/24/1997,0.527694077,0.539270073,0.563031516,0.487454538,0.556451177,0.49422846
11/25/1997,0.526578493,0.580182482,0.6,0.479272704,0.577116581,0.493832898
11/26/1997,0.527257044,0.581642336,0.595197599,0.477727269,0.584473898,0.49394517
11/27/1997,0.530362277,0.562591241,0.569634817,0.485636346,0.583878821,0.493693211
12/2/1997,0.530523289,0.58540146,0.590545273,0.486727281,0.59507709,0.493537859
12/5/1997,0.528614146,0.546824818,0.555227614,0.474727254,0.576088721,0.492497389
12/6/1997,0.528418631,0.511861314,0.530315158,0.486636361,0.551203679,0.49293342
12/7/1997,0.528418631,0.538065693,0.565282641,0.496545437,0.552231539,0.493293734
12/9/1997,0.528890167,0.561532847,0.585492746,0.493090891,0.565160941,0.493577023
12/11/1997,0.528763657,0.560182482,0.579889945,0.494090874,0.569218285,0.493663185
12/12/1997,0.529488212,0.572262774,0.598649325,0.502636354,0.566837977,0.493911227
12/13/1997,0.529614721,0.564051095,0.596798399,0.495818179,0.556667568,0.493796345
12/14/1997,0.529580219,0.559525547,0.584692346,0.489999989,0.563051123,0.49382376
12/15/1997,0.526682001,0.575985401,0.603251626,0.489545457,0.567378956,0.493943864
12/16/1997,0.526635998,0.580839416,0.603501751,0.48936365,0.574303489,0.493674935
12/17/1997,0.527820587,0.584963504,0.595297649,0.487090893,0.589288612,0.493955614
12/18/1997,0.527889592,0.602518248,0.615157579,0.489272731,0.593832837,0.495070496
12/19/1997,0.527820587,0.602080292,0.615407704,0.485272733,0.592913173,0.494532637
